Date,Close
5/30/2019,37.82
5/31/2019,38.58
6/3/2019,38.53
6/4/2019,39.68
6/5/2019,40.34
6/6/2019,40.32
6/7/2019,39.47
6/10/2019,40.41
6/11/2019,40.26
6/12/2019,40.95
6/13/2019,41.56
6/14/2019,40.64
6/17/2019,40.8
6/18/2019,41.65
6/19/2019,41.55
6/20/2019,42.95
6/21/2019,42.72
6/24/2019,42.52
6/25/2019,42.9
6/26/2019,42.79
6/27/2019,43.18
6/28/2019,44.77
7/1/2019,44.99
7/2/2019,46.17
7/3/2019,46.3
7/5/2019,46.82
7/8/2019,46.24
7/9/2019,46.1
7/10/2019,45.41
7/11/2019,45.83
7/12/2019,46.21
7/15/2019,45.69
7/16/2019,45.36
7/17/2019,44.92
7/18/2019,44.1
7/19/2019,44.51
7/22/2019,44.38
7/23/2019,43
7/24/2019,44.06
7/25/2019,43.74
7/26/2019,43.39
7/29/2019,43.2
7/30/2019,43.48
7/31/2019,42.72
8/1/2019,48.56
8/2/2019,46.86
8/5/2019,48.32
8/6/2019,49.05
8/7/2019,49.93
8/8/2019,50.92
8/9/2019,49.91
8/12/2019,48.66
8/13/2019,48.8
8/14/2019,48.42
8/15/2019,48.55
8/16/2019,49.3
8/19/2019,50.44
8/20/2019,50.69
8/21/2019,50.98
8/22/2019,51.52
8/23/2019,49.85
8/26/2019,50.03
8/27/2019,50.6
8/28/2019,51.16
8/29/2019,52.05
8/30/2019,52.23
9/3/2019,51.98
9/4/2019,50.45
9/5/2019,52.19
9/6/2019,51.6
9/9/2019,50.66
9/10/2019,48.76
9/11/2019,49.41
9/12/2019,50.74
9/13/2019,51.06
9/16/2019,51.68
9/17/2019,52.55
9/18/2019,51.65
9/19/2019,52.04
9/20/2019,51.5
9/23/2019,51.76
9/24/2019,51.59
9/25/2019,51.6
9/26/2019,51.55
9/27/2019,51.18
9/30/2019,50.51
10/1/2019,49.87
10/2/2019,49.66
10/3/2019,48.33
10/4/2019,48.6
10/7/2019,48.14
10/8/2019,48.14
10/9/2019,47.89
10/10/2019,47.71
10/11/2019,47.95
10/14/2019,47.39
10/15/2019,47.68
10/16/2019,48.19
10/17/2019,48.01
10/18/2019,45.51
10/21/2019,45.8
10/22/2019,45.49
10/23/2019,45.45
10/24/2019,45.49
10/25/2019,44.64
10/28/2019,45.36
10/29/2019,46.02
10/30/2019,45.68
10/31/2019,43.23
11/1/2019,44.33
11/4/2019,43.37
11/5/2019,43.38
11/6/2019,43.33
11/7/2019,43.35
11/8/2019,44.53
11/11/2019,44.64
11/12/2019,44.95
11/13/2019,44.64
11/14/2019,43.95
11/15/2019,44.11
11/18/2019,43.86
11/19/2019,43.6
11/20/2019,43.25
11/21/2019,42.43
11/22/2019,42.88
11/25/2019,44.45
11/26/2019,44.18
11/27/2019,44.34
11/29/2019,44.2
12/2/2019,43.75
12/3/2019,43.41
12/4/2019,43.62
12/5/2019,44.22
12/6/2019,44.41
12/9/2019,43.43
12/10/2019,43.83
12/11/2019,44.08
12/12/2019,44.68
12/13/2019,44.91
12/16/2019,45.26
12/17/2019,45.29
12/18/2019,45.71
12/19/2019,45.33
12/20/2019,45.68
12/23/2019,45.97
12/24/2019,45.58
12/26/2019,45.14
12/27/2019,45.09
12/30/2019,45.5
12/31/2019,45.66
1/2/2020,46.87
1/3/2020,48.79
1/6/2020,48.9
1/7/2020,52.16
1/8/2020,52.44
1/9/2020,52.68
1/10/2020,52.25
1/13/2020,53.47
1/14/2020,52.88
1/15/2020,53.16
1/16/2020,53.4
1/17/2020,53.13
1/21/2020,51.54
1/22/2020,51.77
1/23/2020,51.7
1/24/2020,51.58
1/27/2020,52.86
1/28/2020,53.29
1/29/2020,52.8
1/30/2020,52.83
1/31/2020,52.07
2/3/2020,51.51
2/4/2020,52.89
2/5/2020,53.71
2/6/2020,53.77
2/7/2020,53.97
2/10/2020,54.04
2/11/2020,54.15
2/12/2020,54.9
2/13/2020,55.5
2/14/2020,55.96
2/18/2020,53.6
2/19/2020,53.13
2/20/2020,54.37
2/21/2020,54.19
2/24/2020,52.87
2/25/2020,51.14
2/26/2020,50.99
2/27/2020,50.42
2/28/2020,49.28
3/2/2020,50.99
3/3/2020,50.26
3/4/2020,52.74
3/5/2020,49.87
3/6/2020,48.53
3/9/2020,45.3
3/10/2020,45.31
3/11/2020,43.27
3/12/2020,38.11
3/13/2020,43.25
3/16/2020,35.59
3/17/2020,39.65
3/18/2020,38.95
3/19/2020,40.77
3/20/2020,38.62
3/23/2020,38.09
3/24/2020,40.44
3/25/2020,37.89
3/26/2020,42.98
3/27/2020,40.88
3/30/2020,43.14
3/31/2020,41.83
4/1/2020,40.36
4/2/2020,41.56
4/3/2020,40.73
4/6/2020,43.93
4/7/2020,41.89
4/8/2020,43.5
4/9/2020,43.49
4/13/2020,42.74
4/14/2020,43.63
4/15/2020,41.3
4/16/2020,41.92
4/17/2020,43.55
4/20/2020,42.21
4/21/2020,40.68
4/22/2020,41.25
4/23/2020,40.44
4/24/2020,41.76
4/27/2020,41.54
4/28/2020,42.24
4/29/2020,42.38
4/30/2020,41.14
5/1/2020,40.95
5/4/2020,40.02
5/5/2020,40.58
5/6/2020,39.94
5/7/2020,40.12
5/8/2020,41.47
5/11/2020,40.74
5/12/2020,39.3
5/13/2020,39.76
5/14/2020,38.85
5/15/2020,38.64
5/18/2020,40.39
5/19/2020,40.02
5/20/2020,40.5
5/21/2020,40.79
5/22/2020,40.19
5/26/2020,41.3
5/27/2020,44.42
5/28/2020,43.69
5/29/2020,43.85
6/1/2020,43.65
6/2/2020,43.66
6/3/2020,44.66
6/4/2020,45.26
6/5/2020,45.46
6/8/2020,46.02
6/9/2020,46.15
6/10/2020,44.17
6/11/2020,40.94
6/12/2020,40.89
6/15/2020,41.09
6/16/2020,41.99
6/17/2020,41.19
6/18/2020,40.54
6/19/2020,39.05
6/22/2020,40.99
6/23/2020,39.95
6/24/2020,39.29
6/25/2020,40.56
6/26/2020,38.87
6/29/2020,40.78
6/30/2020,39.64
7/1/2020,39.11
7/2/2020,38.8
7/6/2020,38.75
7/7/2020,37.21
7/8/2020,36.71
7/9/2020,35.6
7/10/2020,36
7/13/2020,35.52
7/14/2020,36.08
7/15/2020,38.15
7/16/2020,38.22
7/17/2020,38.11
7/20/2020,37.29
7/21/2020,37.49
7/22/2020,38.35
7/23/2020,38.04
7/24/2020,37.29
7/27/2020,36.81
7/28/2020,42.7
7/29/2020,40.78
7/30/2020,40.45
7/31/2020,41.25
8/3/2020,40.67
8/4/2020,43
8/5/2020,43.42
8/6/2020,42.92
8/7/2020,43.54
8/10/2020,43.13
8/11/2020,43.85
8/12/2020,43.75
8/13/2020,43.28
8/14/2020,43.49
8/17/2020,43.09
8/18/2020,42.5
8/19/2020,43
8/20/2020,42.2
8/21/2020,41.86
8/24/2020,42.39
8/25/2020,42.29
8/26/2020,41.4
8/27/2020,41.65
8/28/2020,41.6
8/31/2020,41.37
9/1/2020,41.21
9/2/2020,41.58
9/3/2020,41.99
9/4/2020,41.65
9/8/2020,40.86
9/9/2020,40.71
9/10/2020,39.83
9/11/2020,40.26
9/14/2020,40.71
9/15/2020,40.33
9/16/2020,40.16
9/17/2020,39.99
9/18/2020,40.19
9/21/2020,40.19
9/22/2020,43.11
9/23/2020,40.74
9/24/2020,40.94
9/25/2020,41.63
9/28/2020,41.15
9/29/2020,40.39
9/30/2020,39.89
10/1/2020,40.1
10/2/2020,40.06
10/5/2020,40.39
10/6/2020,40.68
10/7/2020,40.46
10/8/2020,41.1
10/9/2020,40.82
10/12/2020,41.43
10/13/2020,40.58
10/14/2020,40.13
10/15/2020,39.82
10/16/2020,39.68
10/19/2020,38.55
10/20/2020,37.77
10/21/2020,37.28
10/22/2020,37.74
10/23/2020,37.69
10/26/2020,36.28
10/27/2020,34.72
10/28/2020,33.61
10/29/2020,32.88
10/30/2020,32.42
11/2/2020,33.43
11/3/2020,34
11/4/2020,34.48
11/5/2020,34.29
11/6/2020,33.96
11/9/2020,35.15
11/10/2020,35.53
11/11/2020,35.4
11/12/2020,35.29
11/13/2020,36.09
11/16/2020,37.14
11/17/2020,37.74
11/18/2020,37.26
11/19/2020,37.83
11/20/2020,37.54
11/23/2020,38.15
11/24/2020,38.96
11/25/2020,38.62
11/27/2020,38.07
11/30/2020,37.43
12/1/2020,38.37
12/2/2020,38.5
12/3/2020,38.29
12/4/2020,39.89
12/7/2020,41.17
12/8/2020,41.78
12/9/2020,41.97
12/10/2020,42.48
12/11/2020,43.65
12/14/2020,43.14
12/15/2020,43.41
12/16/2020,42.83
12/17/2020,41.85
12/18/2020,42.04
12/21/2020,52.77
12/22/2020,52.8
12/23/2020,52.8
12/24/2020,52.85
12/28/2020,52.74
12/29/2020,52.97
12/30/2020,52.66
12/31/2020,52.85
1/4/2021,52.57
1/5/2021,52.54
1/6/2021,52.92
1/7/2021,53.13
1/8/2021,52.79
1/11/2021,52.7
1/12/2021,52.89
1/13/2021,52.9
1/14/2021,52.71
1/15/2021,52.46
1/19/2021,52.83
1/20/2021,52.83
1/21/2021,52.76
1/22/2021,52.51
1/25/2021,52.48
1/26/2021,52.45
1/27/2021,51.94
