Date,Close
12/17/2015,7.8
12/18/2015,8.61
12/21/2015,8.72
12/22/2015,8.96
12/23/2015,9.13
12/24/2015,9.1
12/28/2015,9.42
12/29/2015,9.35
12/30/2015,9.35
12/31/2015,9.28
1/4/2016,9.14
1/5/2016,8.86
1/6/2016,8.74
1/7/2016,8
1/8/2016,7.71
1/11/2016,7.52
1/12/2016,7.38
1/13/2016,7.08
1/14/2016,7.32
1/15/2016,6.99
1/19/2016,6.75
1/20/2016,6.9
1/21/2016,6.88
1/22/2016,7.01
1/25/2016,6.82
1/26/2016,7.02
1/27/2016,6.88
1/28/2016,6.87
1/29/2016,7.12
2/1/2016,7.07
2/2/2016,6.91
2/3/2016,7.18
2/4/2016,7.4
2/5/2016,7.09
2/8/2016,6.8
2/9/2016,6.72
2/10/2016,6.64
2/11/2016,6.62
2/12/2016,6.68
2/16/2016,6.95
2/17/2016,7.19
2/18/2016,7.19
2/19/2016,7.13
2/22/2016,7.29
2/23/2016,7.26
2/24/2016,7.34
2/25/2016,7.26
2/26/2016,7.46
2/29/2016,7.81
3/1/2016,7.69
3/2/2016,7.8
3/3/2016,7.84
3/4/2016,7.93
3/7/2016,8.26
3/8/2016,8.14
3/9/2016,8.24
3/10/2016,7.96
3/11/2016,8.05
3/14/2016,8
3/15/2016,7.88
3/16/2016,7.94
3/17/2016,8.1
3/18/2016,8.05
3/21/2016,8.04
3/22/2016,7.94
3/23/2016,7.69
3/24/2016,7.59
3/28/2016,7.61
3/29/2016,7.87
3/30/2016,8.01
3/31/2016,8.09
4/1/2016,7.48
4/4/2016,7.28
4/5/2016,7.12
4/6/2016,7.1
4/7/2016,6.98
4/8/2016,7.06
4/11/2016,7.05
4/12/2016,7.1
4/13/2016,7.2
4/14/2016,7.08
4/15/2016,7.06
4/18/2016,7.1
4/19/2016,7.05
4/20/2016,7.22
4/21/2016,7.1
4/22/2016,7.26
4/25/2016,7.27
4/26/2016,7.2
4/27/2016,7.28
